N,종목명,현재가,전일비,등락률,액면가,거래량,매도호가,주당순이익,보통주배당금
858.0,팜젠사이언스,6110.0,0.0,0.00%,500.0,13931.0,6120.0,4486.0,0.0
859.0,유니드비티플러스,9000.0,10.0,-0.11%,1000.0,27624.0,8950.0,550.0,
860.0,HL D&I,2520.0,20.0,+0.80%,5000.0,4139.0,2515.0,90.0,
861.0,크라운해태홀딩스,6340.0,30.0,+0.48%,500.0,2019.0,6360.0,541.0,100.0
862.0,KBSTAR 비메모리반도체액티브,8965.0,390.0,+4.55%,0.0,550272.0,8990.0,,
863.0,사조씨푸드,5420.0,40.0,+0.74%,1000.0,33827.0,5380.0,302.0,40.0
864.0,휴니드,6590.0,140.0,-2.08%,5000.0,40603.0,6620.0,785.0,
865.0,TIGER 국고채30년스트립액티브,47100.0,660.0,-1.38%,0.0,36015.0,47100.0,,
866.0,마니커,1454.0,23.0,-1.56%,500.0,303986.0,1452.0,16.0,
867.0,TIGER KRX바이오K-뉴딜,6130.0,35.0,+0.57%,0.0,98876.0,6140.0,,
868.0,삼호개발,3690.0,5.0,-0.14%,500.0,9928.0,3680.0,163.0,190.0
869.0,국제약품,4345.0,15.0,-0.34%,1000.0,26534.0,4385.0,168.0,0.0
870.0,남광토건,9350.0,50.0,+0.54%,5000.0,10303.0,9350.0,2233.0,
871.0,대호에이엘,1634.0,81.0,+5.22%,500.0,1855833.0,1627.0,114.0,0.0
872.0,평화산업,1666.0,69.0,-3.98%,500.0,1575109.0,1672.0,111.0,
873.0,KODEX 미국달러선물,12135.0,0.0,0.00%,0.0,6716.0,12130.0,,
874.0,동방아그로,6710.0,30.0,+0.45%,500.0,6290.0,6710.0,771.0,250.0
875.0,동일고무벨트,6560.0,60.0,+0.92%,500.0,10415.0,6550.0,561.0,120.0
876.0,한화솔루션우,35300.0,300.0,-0.84%,5000.0,3552.0,35400.0,1958.0,
877.0,대동전자,8590.0,20.0,+0.23%,500.0,6312.0,8590.0,466.0,250.0
878.0,한신공영,7760.0,70.0,+0.91%,5000.0,9831.0,7780.0,3402.0,300.0
879.0,신한 S&P500 VIX S/T 선물 ETN D,14925.0,630.0,-4.05%,0.0,28599.0,14885.0,,
880.0,한일철강,3345.0,5.0,-0.15%,500.0,5109.0,3340.0,-56.0,30.0
881.0,명문제약,2630.0,15.0,+0.57%,500.0,6012.0,2625.0,232.0,
882.0,조광페인트,6970.0,30.0,+0.43%,500.0,3807.0,6920.0,-566.0,100.0
883.0,대원전선,1236.0,1.0,+0.08%,500.0,168187.0,1235.0,18.0,
884.0,텔코웨어,9160.0,60.0,+0.66%,500.0,2865.0,9160.0,516.0,600.0
885.0,다스코,4580.0,50.0,+1.10%,500.0,215007.0,4560.0,165.0,
886.0,진양산업,6830.0,10.0,-0.15%,500.0,5041.0,6840.0,455.0,200.0
887.0,마스턴프리미어리츠,3340.0,5.0,-0.15%,1000.0,6971.0,3345.0,420.0,111.0
888.0,SH에너지화학,797.0,3.0,+0.38%,500.0,79925.0,797.0,0.0,10.0
889.0,KODEX 미국메타버스나스닥액티브,7575.0,220.0,+2.99%,0.0,65111.0,7575.0,,
890.0,새론오토모티브,4555.0,40.0,+0.89%,500.0,561.0,4575.0,-310.0,140.0
891.0,화승알앤에이,4580.0,100.0,-2.14%,500.0,99214.0,4590.0,668.0,50.0
892.0,에이엔피,1940.0,75.0,-3.72%,500.0,248105.0,1951.0,-1085.0,0.0
893.0,화천기공,39000.0,50.0,-0.13%,5000.0,1759.0,39000.0,17039.0,2500.0
894.0,TIGER 미국S&P500TR(H),10330.0,100.0,+0.98%,0.0,45024.0,10335.0,,
895.0,세원정공,8550.0,210.0,+2.52%,500.0,16749.0,8570.0,197.0,25.0
896.0,신한 인버스 2X WTI원유 선물 ETN(H),135.0,5.0,+3.85%,0.0,101076.0,135.0,,
897.0,SJM,5440.0,100.0,+1.87%,500.0,3871459.0,5450.0,316.0,100.0
898.0,TIGER 미국다우존스30,22180.0,125.0,+0.57%,0.0,5703.0,22150.0,,
899.0,SK우,149400.0,700.0,+0.47%,200.0,334.0,149900.0,14705.0,
900.0,대우부품,1775.0,11.0,-0.62%,500.0,399084.0,1779.0,-172.0,
901.0,유성기업,3255.0,15.0,-0.46%,500.0,19556.0,3265.0,733.0,120.0
902.0,코스맥스비티아이,8790.0,10.0,-0.11%,500.0,399.0,8770.0,-680.0,
903.0,KH 필룩스,442.0,0.0,0.00%,500.0,0.0,0.0,-615.0,
904.0,상상인증권,775.0,3.0,-0.39%,1000.0,26297.0,774.0,35.0,
905.0,한솔홈데코,1042.0,1.0,+0.10%,1000.0,69836.0,1042.0,-133.0,
906.0,조비,16160.0,120.0,-0.74%,5000.0,10658.0,16190.0,-296.0,
907.0,KODEX 미국달러선물인버스2X,6575.0,10.0,-0.15%,0.0,196678.0,6600.0,,
908.0,NH프라임리츠,4485.0,0.0,0.00%,500.0,1084.0,4480.0,527.0,115.0
909.0,보해양조,598.0,1.0,-0.17%,500.0,73890.0,599.0,-20.0,
910.0,KBSTAR Fn5G테크,8075.0,265.0,+3.39%,0.0,32624.0,8085.0,,
911.0,KC그린홀딩스,3705.0,50.0,-1.33%,500.0,14938.0,3720.0,-135.0,50.0
912.0,대유에이텍,712.0,1.0,+0.14%,500.0,38857.0,713.0,-491.0,0.0
913.0,신송홀딩스,6970.0,0.0,0.00%,500.0,46766.0,6970.0,0.0,120.0
914.0,오리엔트바이오,695.0,3.0,+0.43%,500.0,518966.0,697.0,151.0,
915.0,화천기계,3735.0,45.0,-1.19%,500.0,213275.0,3755.0,162.0,30.0
916.0,이건산업,7490.0,40.0,+0.54%,5000.0,10008.0,7510.0,51.0,100.0
917.0,혜인,6430.0,100.0,+1.58%,500.0,639106.0,6440.0,-163.0,60.0
918.0,인디에프,1154.0,221.0,+23.69%,500.0,13692024.0,1159.0,-144.0,
919.0,ACE G2전기차&자율주행액티브,8790.0,35.0,+0.40%,0.0,15468.0,8820.0,,
920.0,범양건영,3250.0,55.0,+1.72%,1000.0,126546.0,3255.0,-370.0,
921.0,써니전자,2310.0,5.0,+0.22%,500.0,118464.0,2320.0,156.0,
922.0,한창제지,1348.0,0.0,0.00%,500.0,12889.0,1348.0,21.0,20.0
923.0,씨아이테크,1625.0,15.0,-0.91%,500.0,227780.0,1635.0,-16.0,0.0
924.0,TIGER 200선물레버리지,12505.0,260.0,+2.12%,0.0,123786.0,12570.0,,
925.0,DSR,5000.0,30.0,-0.60%,500.0,13849.0,5000.0,1319.0,60.0
926.0,KODEX 미국반도체MV,12280.0,450.0,+3.80%,0.0,58567.0,12280.0,,
927.0,하이스틸,3925.0,5.0,-0.13%,500.0,290923.0,3935.0,574.0,20.0
928.0,신한 레버리지 코스닥 150 선물 ETN,31590.0,410.0,+1.31%,0.0,2.0,31415.0,,
929.0,KODEX WTI원유선물(H),13090.0,160.0,-1.21%,0.0,303366.0,13115.0,,
930.0,두산2우B,88300.0,200.0,+0.23%,5000.0,810.0,87500.0,-32522.0,
931.0,솔루스첨단소재1우,9300.0,30.0,-0.32%,100.0,535.0,9320.0,-500.0,
932.0,서울식품,209.0,1.0,+0.48%,100.0,708741.0,210.0,0.0,
933.0,케이비아이동국실업,724.0,11.0,+1.54%,500.0,390748.0,731.0,46.0,0.0
934.0,아모레G우,12130.0,90.0,+0.75%,500.0,4256.0,12130.0,648.0,
935.0,까뮤이앤씨,1730.0,0.0,0.00%,500.0,28604.0,1727.0,-311.0,20.0
936.0,인터지스,2625.0,20.0,+0.77%,500.0,87425.0,2635.0,1019.0,120.0
937.0,TIGER 소프트웨어,9250.0,30.0,+0.33%,0.0,17826.0,9300.0,,
938.0,사조오양,8260.0,0.0,0.00%,5000.0,2161.0,8290.0,1454.0,120.0
939.0,부산산업,73500.0,600.0,+0.82%,5000.0,2481.0,73900.0,2451.0,250.0
940.0,영보화학,3875.0,10.0,-0.26%,500.0,16287.0,3885.0,307.0,50.0
941.0,한솔로지스틱스,2820.0,30.0,+1.08%,500.0,39317.0,2825.0,777.0,70.0
942.0,KODEX 은선물(H),4580.0,50.0,-1.08%,0.0,79699.0,4590.0,,
943.0,세하,1344.0,8.0,-0.59%,1000.0,48762.0,1343.0,39.0,0.0
944.0,상신브레이크,3600.0,40.0,-1.10%,500.0,91993.0,3620.0,129.0,100.0
945.0,우성,25000.0,400.0,+1.63%,5000.0,2192.0,25000.0,41.0,
946.0,남성,2130.0,10.0,+0.47%,500.0,27034.0,2135.0,88.0,25.0
947.0,천일고속,53800.0,800.0,+1.51%,5000.0,44.0,53800.0,-4203.0,
948.0,태양금속,2090.0,45.0,-2.11%,500.0,146469.0,2090.0,-16.0,5.0
949.0,화인베스틸,2575.0,5.0,+0.19%,500.0,27616.0,2580.0,-87.0,
950.0,호전실업,7850.0,100.0,-1.26%,500.0,7639.0,7930.0,2790.0,300.0
951.0,ARIRANG 신흥국MSCI(합성 H),8945.0,45.0,-0.50%,0.0,6071.0,8975.0,,
952.0,서원,1607.0,3.0,-0.19%,500.0,164683.0,1607.0,-108.0,
953.0,에쓰씨엔지니어링,2420.0,310.0,-11.36%,500.0,1999450.0,2505.0,146.0,0.0
954.0,삼화왕관,35050.0,100.0,+0.29%,5000.0,105.0,35250.0,-7993.0,1200.0
955.0,신한 레버리지 은 선물 ETN(H),7545.0,190.0,-2.46%,0.0,9413.0,7585.0,,
956.0,시디즈,37600.0,100.0,-0.27%,500.0,2447.0,37600.0,1272.0,400.0
957.0,엔케이,939.0,2.0,-0.21%,500.0,25770.0,941.0,134.0,
958.0,SJM홀딩스,5020.0,70.0,-1.38%,500.0,802330.0,5030.0,115.0,150.0
959.0,한익스프레스,6240.0,50.0,-0.79%,500.0,12358.0,6230.0,580.0,130.0
960.0,KODEX 미국종합채권SRI액티브(H),96570.0,370.0,-0.38%,0.0,1002.0,96510.0,,
961.0,태평양물산,1529.0,1.0,-0.07%,500.0,68916.0,1540.0,614.0,30.0
962.0,DSR제강,5140.0,50.0,+0.98%,500.0,31728.0,5150.0,1867.0,60.0
963.0,부국철강,3700.0,25.0,-0.67%,500.0,134818.0,3715.0,355.0,75.0
964.0,영흥,730.0,3.0,-0.41%,500.0,13068.0,734.0,-3.0,
965.0,한국종합기술,6750.0,80.0,+1.20%,500.0,55502.0,6740.0,310.0,100.0
966.0,미래에셋맵스리츠,3670.0,0.0,0.00%,1000.0,11786.0,3690.0,102.0,135.0
967.0,핸즈코퍼레이션,3345.0,5.0,-0.15%,500.0,3188.0,3345.0,-3343.0,0.0
968.0,신세계건설,18280.0,130.0,+0.72%,5000.0,1589.0,18340.0,-3555.0,500.0
969.0,문배철강,3555.0,5.0,-0.14%,500.0,93823.0,3570.0,1251.0,50.0
970.0,덕성,4630.0,20.0,+0.43%,500.0,7597.0,4645.0,147.0,45.0
971.0,KODEX 200IT TR,11975.0,240.0,+2.05%,0.0,153.0,12000.0,,
972.0,TRUE S&P500 선물 ETN,14270.0,185.0,+1.31%,0.0,2.0,14250.0,,
973.0,쌍방울,271.0,0.0,0.00%,500.0,607095.0,273.0,-366.0,0.0
974.0,우진플라임,3555.0,10.0,-0.28%,500.0,16643.0,3565.0,1042.0,50.0
975.0,KODEX 한국대만IT프리미어,18210.0,220.0,+1.22%,0.0,2194.0,18200.0,,
976.0,SK케미칼우,33550.0,150.0,-0.45%,5000.0,716.0,33650.0,9736.0,
977.0,ACE KRX금현물,12025.0,190.0,-1.56%,0.0,53075.0,12035.0,,
978.0,TIGER 국채3년,107090.0,175.0,-0.16%,0.0,225.0,107090.0,,
979.0,TRUE 나스닥 100 ETN,13990.0,245.0,+1.78%,0.0,30.0,14010.0,,
980.0,성보화학,3490.0,30.0,-0.85%,500.0,36664.0,3485.0,201.0,135.0
981.0,TIGER 미국필라델피아반도체레버리지(합성),10825.0,650.0,+6.39%,0.0,154627.0,10825.0,,
982.0,비상교육,5330.0,20.0,+0.38%,500.0,2636.0,5350.0,-78.0,100.0
983.0,TIGER 미국나스닥100커버드콜(합성),10260.0,35.0,+0.34%,0.0,34662.0,10270.0,,
984.0,CS홀딩스,59400.0,100.0,-0.17%,5000.0,598.0,59500.0,12310.0,500.0
985.0,KBSTAR 단기국공채액티브,105175.0,30.0,-0.03%,0.0,8236.0,105170.0,,
986.0,TIGER 경기방어,8780.0,20.0,+0.23%,0.0,2330.0,8790.0,,
987.0,티에이치엔,3800.0,10.0,-0.26%,500.0,239828.0,3790.0,-264.0,50.0
988.0,티웨이홀딩스,620.0,0.0,0.00%,500.0,48777.0,620.0,485.0,0.0
989.0,KR모터스,704.0,7.0,+1.00%,500.0,276357.0,704.0,-69.0,
990.0,SG글로벌,1504.0,14.0,+0.94%,500.0,54397.0,1494.0,1.0,0.0
991.0,TIGER 인도니프티50,10165.0,20.0,-0.20%,0.0,45669.0,10150.0,,
992.0,KBSTAR 중국본토대형주CSI100,17630.0,125.0,-0.70%,0.0,612.0,17895.0,,
993.0,코오롱인더우,24100.0,150.0,-0.62%,5000.0,956.0,24150.0,5937.0,
994.0,삼일씨엔에스,5220.0,60.0,+1.16%,1000.0,20923.0,5260.0,-486.0,
995.0,KODEX Fn Top10동일가중,8040.0,65.0,+0.82%,0.0,219.0,8060.0,,
996.0,SOL 국고채10년,104505.0,545.0,-0.52%,0.0,89.0,104505.0,,
997.0,인바이오젠,467.0,0.0,0.00%,500.0,0.0,0.0,-1556.0,0.0
998.0,아센디오,776.0,6.0,+0.78%,500.0,6615.0,779.0,-209.0,
999.0,일진디스플,1270.0,50.0,+4.10%,500.0,316426.0,1297.0,-68.0,
1000.0,ACE 미국WideMoat가치주,20430.0,250.0,+1.24%,0.0,30538.0,20360.0,,
1001.0,국동,1140.0,29.0,-2.48%,500.0,126226.0,1145.0,25.0,0.0
1002.0,KODEX 헬스케어,12100.0,45.0,+0.37%,0.0,15764.0,12130.0,,
1003.0,TIGER 차이나전기차레버리지(합성),10345.0,240.0,-2.27%,0.0,30163.0,10520.0,,
1004.0,TIGER 200 중공업,3230.0,15.0,+0.47%,0.0,126550.0,3250.0,,
1005.0,신풍제약우,29550.0,550.0,+1.90%,500.0,2839.0,29700.0,-641.0,
1006.0,동양피스톤,4925.0,125.0,-2.48%,500.0,75987.0,4950.0,198.0,60.0
1007.0,삼정펄프,25900.0,0.0,0.00%,5000.0,651.0,26000.0,3077.0,1000.0
1008.0,우신시스템,3535.0,80.0,+2.32%,500.0,117518.0,3530.0,151.0,30.0
1009.0,이화산업,23100.0,900.0,-3.75%,5000.0,18636.0,23300.0,-282.0,
1010.0,계양전기,2370.0,15.0,+0.64%,500.0,31511.0,2380.0,-722.0,25.0
1011.0,KBSTAR 고배당,11605.0,115.0,+1.00%,0.0,1317.0,11630.0,,
1012.0,KODEX 차이나2차전지MSCI(합성),7850.0,80.0,-1.01%,0.0,10347.0,7920.0,,
1013.0,KBSTAR 미국단기투자등급회사채액티브,10250.0,30.0,-0.29%,0.0,144.0,10260.0,,
1014.0,TIGER 미국S&P500레버리지(합성 H),26000.0,540.0,+2.12%,0.0,10674.0,26010.0,,
1015.0,갤럭시아에스엠,2320.0,10.0,+0.43%,500.0,41367.0,2330.0,167.0,
1016.0,유한양행우,54100.0,0.0,0.00%,1000.0,45.0,54200.0,1223.0,
1017.0,TIGER 화장품,2230.0,15.0,+0.68%,0.0,283097.0,2235.0,,
1018.0,KODEX Fn성장,14120.0,105.0,+0.75%,0.0,105.0,14150.0,,
1019.0,메타랩스,2540.0,0.0,0.00%,2500.0,8192.0,2540.0,-206.0,
1020.0,신한 WTI원유 선물 ETN(H),6285.0,60.0,-0.95%,0.0,229.0,6300.0,,
1021.0,HANARO e커머스,11485.0,110.0,+0.97%,0.0,123.0,11490.0,,
1022.0,미래에셋 레버리지 코스닥150 선물 ETN,31200.0,225.0,-0.72%,0.0,21.0,31395.0,,
1023.0,GS우,34950.0,50.0,-0.14%,5000.0,484.0,34950.0,22629.0,
1024.0,모나미,3300.0,0.0,0.00%,1000.0,7837.0,3300.0,166.0,70.0
1025.0,KBSTAR 중기우량회사채,104415.0,45.0,-0.04%,0.0,529.0,104415.0,,
1026.0,ARIRANG 미국S&P500(H),17475.0,185.0,+1.07%,0.0,13114.0,17480.0,,
1027.0,TIGER 차이나HSCEI,9225.0,125.0,-1.34%,0.0,2090.0,9350.0,,
1028.0,한창,766.0,3.0,-0.39%,500.0,110048.0,767.0,-88.0,0.0
1029.0,영화금속,1139.0,1.0,+0.09%,500.0,112146.0,1132.0,9.0,
1030.0,국보,570.0,0.0,0.00%,500.0,0.0,0.0,-313.0,
1031.0,TIGER 차이나CSI300레버리지(합성),19710.0,390.0,-1.94%,0.0,38159.0,20115.0,,
1032.0,미래에셋 전기전자 Core5 ETN,30045.0,0.0,0.00%,0.0,0.0,30780.0,,
1033.0,히어로즈 종합채권(AA-이상)액티브,99985.0,0.0,0.00%,0.0,0.0,99670.0,,
1034.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),23790.0,465.0,+1.99%,0.0,6.0,23765.0,,
1035.0,KB Wise 분할매매 ETN,9890.0,0.0,0.00%,0.0,0.0,9905.0,,
1036.0,ACE 미국고배당S&P,10220.0,60.0,+0.59%,0.0,75030.0,10200.0,,
1037.0,TIGER 200 건설,3105.0,10.0,+0.32%,0.0,15545.0,3120.0,,
1038.0,KODEX 차이나H레버리지(H),2000.0,80.0,-3.85%,0.0,639145.0,2040.0,,
1039.0,IHQ,239.0,0.0,0.00%,500.0,0.0,0.0,-592.0,
1040.0,평화홀딩스,3945.0,105.0,-2.59%,500.0,127830.0,3960.0,-961.0,150.0
1041.0,KODEX 200미국채혼합,12425.0,5.0,-0.04%,0.0,19714.0,12440.0,,
1042.0,미래에셋증권우,4040.0,15.0,+0.37%,5000.0,1209.0,4045.0,830.0,
1043.0,TIMEFOLIO Kstock액티브,8730.0,10.0,+0.11%,0.0,3808.0,8775.0,,
1044.0,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),56470.0,10000.0,-15.04%,0.0,596.0,56535.0,,
1045.0,KBSTAR 금융채액티브,101900.0,50.0,-0.05%,0.0,3.0,101845.0,,
1046.0,전방,33550.0,300.0,+0.90%,5000.0,28.0,33600.0,40151.0,1000.0
1047.0,하나 블룸버그 -2X 천연가스 선물 ETN(H),56225.0,10305.0,-15.49%,0.0,10.0,56495.0,,
1048.0,진양폴리,5620.0,0.0,0.00%,500.0,17237.0,5590.0,339.0,200.0
1049.0,부국증권우,18700.0,10.0,+0.05%,5000.0,234.0,18790.0,3165.0,
1050.0,키움 미국달러선물 ETN,11205.0,0.0,0.00%,0.0,0.0,11195.0,,
1051.0,대림B&Co,3360.0,5.0,+0.15%,1000.0,1469.0,3355.0,-48.0,110.0
1052.0,MH에탄올,7580.0,60.0,+0.80%,500.0,5893.0,7570.0,676.0,250.0
1053.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,22325.0,595.0,+2.74%,0.0,26663.0,22220.0,,
1054.0,TIGER 유로스탁스50(합성 H),15470.0,95.0,+0.62%,0.0,2569.0,15450.0,,
1055.0,유엔젤,4195.0,165.0,+4.09%,500.0,135411.0,4185.0,167.0,
1056.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,13435.0,465.0,+3.59%,0.0,56387.0,13430.0,,
1057.0,HANARO 글로벌럭셔리S&P(합성),19590.0,125.0,+0.64%,0.0,11323.0,19545.0,,
1058.0,KODEX Fn시스템반도체,8455.0,345.0,+4.25%,0.0,82240.0,8465.0,,
1059.0,KBSTAR Fn컨택트대표,8420.0,45.0,-0.53%,0.0,999.0,8435.0,,
1060.0,세원이앤씨,254.0,0.0,0.00%,500.0,0.0,0.0,-498.0,0.0
1061.0,동원금속,1163.0,6.0,-0.51%,500.0,428044.0,1170.0,424.0,
1062.0,선도전기,3000.0,0.0,0.00%,500.0,0.0,0.0,-1108.0,
1063.0,현대건설우,51100.0,0.0,0.00%,5000.0,1140.0,51300.0,3637.0,
1064.0,대신 인버스 천연가스 선물 ETN(H),6720.0,535.0,-7.37%,0.0,25845.0,6730.0,,
1065.0,DL이앤씨2우(전환),25400.0,250.0,+0.99%,5000.0,654.0,25400.0,9366.0,
1066.0,TIGER 테슬라채권혼합Fn,10290.0,45.0,+0.44%,0.0,22466.0,10300.0,,
1067.0,원림,23050.0,200.0,+0.88%,5000.0,1169.0,23000.0,2739.0,350.0
1068.0,HANARO 32-10 국고채액티브,52795.0,320.0,-0.60%,0.0,3907.0,52795.0,,
1069.0,QV 코스닥 150 ETN,13160.0,105.0,-0.79%,0.0,2.0,13125.0,,
1070.0,진양화학,3330.0,5.0,+0.15%,500.0,7029.0,3340.0,-80.0,
1071.0,대신 S&P 인버스 2X 천연가스 선물 ETN,52470.0,9165.0,-14.87%,0.0,1280.0,52470.0,,
1072.0,미래에셋 레버리지 코스피200 선물 ETN,26220.0,515.0,+2.00%,0.0,3022.0,26405.0,,
1073.0,롯데칠성우,67600.0,200.0,+0.30%,500.0,141.0,67700.0,12772.0,
1074.0,KODEX K-로봇액티브,12920.0,125.0,+0.98%,0.0,30334.0,12940.0,,
1075.0,키움 코스피 200 ETN,10220.0,0.0,0.00%,0.0,0.0,10345.0,,
1076.0,TIGER 차이나바이오테크SOLACTIVE,7045.0,90.0,-1.26%,0.0,9201.0,7085.0,,
1077.0,대림통상,3350.0,80.0,+2.45%,1000.0,3731.0,3355.0,249.0,30.0
1078.0,KODEX 아시아달러채권SRI플러스액티브,51510.0,0.0,0.00%,0.0,0.0,51450.0,,
1079.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),20320.0,510.0,+2.57%,0.0,2307.0,20260.0,,
1080.0,TIGER 코스닥150 레버리지,11030.0,20.0,-0.18%,0.0,46740.0,11080.0,,
1081.0,남양유업우,303000.0,0.0,0.00%,5000.0,27.0,303000.0,-87511.0,
1082.0,KB 인버스 천연가스 선물 ETN,11210.0,910.0,-7.51%,0.0,7867.0,11210.0,,
1083.0,TIGER 미국달러SOFR금리액티브(합성),49960.0,0.0,0.00%,0.0,82.0,49935.0,,
1084.0,QV 레버리지 S&P500 ETN,24875.0,550.0,+2.26%,0.0,3.0,24920.0,,
1085.0,TIGER KEDI혁신기업ESG30,10245.0,50.0,+0.49%,0.0,7506.0,10270.0,,
1086.0,KODEX 철강,8755.0,35.0,-0.40%,0.0,24526.0,8795.0,,
1087.0,한국전자홀딩스,1059.0,20.0,+1.92%,500.0,87792.0,1067.0,346.0,50.0
1088.0,SOL 반도체소부장Fn,10305.0,545.0,+5.58%,0.0,387854.0,10295.0,,
1089.0,더메디팜,556.0,2.0,+0.36%,500.0,44506.0,556.0,-509.0,0.0
1090.0,페이퍼코리아,1026.0,10.0,-0.97%,500.0,72212.0,1026.0,-40.0,
1091.0,케이탑리츠,1014.0,4.0,+0.40%,1000.0,12434.0,1014.0,197.0,108.0
1092.0,DL우,28550.0,450.0,+1.60%,5000.0,525.0,28600.0,2680.0,
1093.0,TIGER 글로벌BBIG액티브,10660.0,170.0,+1.62%,0.0,10775.0,10660.0,,
1094.0,KODEX 차이나H,16210.0,310.0,-1.88%,0.0,3328.0,16390.0,,
1095.0,청호ICT,2490.0,0.0,0.00%,500.0,0.0,0.0,-234.0,0.0
1096.0,TIGER 인버스,5135.0,50.0,-0.96%,0.0,476623.0,5120.0,,
1097.0,동일제강,2325.0,30.0,-1.27%,500.0,23480.0,2340.0,165.0,10.0
1098.0,ACE 단기채권알파액티브,102615.0,30.0,-0.03%,0.0,78.0,102615.0,,
1099.0,에셋플러스 글로벌플랫폼액티브,6325.0,115.0,+1.85%,0.0,11568.0,6330.0,,
1100.0,세기상사,8370.0,100.0,+1.21%,500.0,59.0,8370.0,-258.0,
1101.0,HANARO Fn K-뉴딜디지털플러스,9305.0,40.0,-0.43%,0.0,1374.0,9330.0,,
1102.0,KODEX 코스피TR,12235.0,80.0,+0.66%,0.0,172.0,12280.0,,
1103.0,미래아이앤지,1667.0,21.0,-1.24%,500.0,336760.0,1667.0,217.0,0.0
1104.0,주연테크,785.0,2.0,+0.26%,200.0,79574.0,788.0,-95.0,
1105.0,한국ANKOR유전,663.0,2.0,-0.30%,0.0,11998882.0,666.0,,
1106.0,TIGER 글로벌클라우드컴퓨팅INDXX,8470.0,180.0,+2.17%,0.0,15432.0,8470.0,,
1107.0,TIGER 미국나스닥100TR(H),11600.0,225.0,+1.98%,0.0,48535.0,11610.0,,
1108.0,KODEX 미국달러선물인버스,8520.0,10.0,-0.12%,0.0,29932.0,8530.0,,
1109.0,동양고속,15970.0,250.0,+1.59%,5000.0,478.0,15950.0,-2391.0,
1110.0,TRUE 인버스 2X 나스닥 100 ETN,1535.0,65.0,-4.06%,0.0,334697.0,1535.0,,
1111.0,WISCOM,3000.0,5.0,+0.17%,500.0,3128.0,3000.0,-484.0,50.0
1112.0,ARIRANG ESG가치주액티브,7865.0,30.0,+0.38%,0.0,5381.0,7910.0,,
1113.0,세우글로벌,1584.0,18.0,+1.15%,500.0,87267.0,1586.0,70.0,
1114.0,SOL 미국S&P500,11655.0,135.0,+1.17%,0.0,13965.0,11645.0,,
1115.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),9275.0,25.0,+0.27%,0.0,2676.0,9280.0,,
1116.0,KODEX 건설,3410.0,5.0,+0.15%,0.0,23453.0,3430.0,,
1117.0,ACE 인도네시아MSCI(합성),10840.0,55.0,-0.50%,0.0,7808.0,10840.0,,
1118.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,22220.0,420.0,+1.93%,0.0,862.0,22220.0,,
1119.0,KOSEF 통안채1년,102920.0,40.0,-0.04%,0.0,191.0,102910.0,,
1120.0,DL이앤씨우,20900.0,150.0,+0.72%,5000.0,686.0,20950.0,9366.0,
1121.0,키움 코스닥 150 ETN,11035.0,0.0,0.00%,0.0,0.0,11050.0,,
1122.0,바다로19호,2890.0,5.0,+0.17%,5000.0,18842.0,2890.0,388.0,341.0
1123.0,삼성 코스닥 150 ETN,8780.0,70.0,-0.79%,0.0,2.0,8760.0,,
1124.0,우진아이엔에스,5750.0,30.0,-0.52%,500.0,540.0,5750.0,-308.0,
1125.0,성문전자,1991.0,49.0,-2.40%,500.0,3176621.0,2010.0,102.0,5.0
1126.0,호텔신라우,57600.0,100.0,-0.17%,5000.0,211.0,57700.0,-1254.0,
1127.0,HANARO 단기채권액티브,103190.0,0.0,0.00%,0.0,0.0,103205.0,,
1128.0,TIGER 레버리지,15920.0,340.0,+2.18%,0.0,37069.0,16010.0,,
1129.0,삼성 코스피 200 ETN,8575.0,140.0,+1.66%,0.0,4.0,8575.0,,
1130.0,유화증권우,2440.0,0.0,0.00%,1000.0,0.0,2470.0,57.0,
1131.0,TRUE 코스피 200 ETN,8525.0,75.0,+0.89%,0.0,2.0,8575.0,,
1132.0,파워 200,33580.0,390.0,+1.18%,0.0,15.0,33645.0,,
1133.0,SOL KIS단기통안채,103545.0,20.0,-0.02%,0.0,3.0,103565.0,,
1134.0,태원물산,5500.0,30.0,+0.55%,500.0,2527.0,5520.0,-179.0,50.0
1135.0,형지엘리트,1341.0,1.0,-0.07%,500.0,30206.0,1342.0,226.0,
1136.0,KODEX K-신재생에너지액티브,13240.0,140.0,-1.05%,0.0,6081.0,13270.0,,
1137.0,비비안,1391.0,2.0,+0.14%,500.0,34557.0,1390.0,-270.0,
1138.0,경인전자,26350.0,50.0,+0.19%,5000.0,953.0,26350.0,2541.0,350.0
1139.0,KODEX 차이나과창판STAR50(합성),8095.0,15.0,+0.19%,0.0,248.0,8080.0,,
1140.0,KODEX 증권,6010.0,5.0,-0.08%,0.0,17074.0,6035.0,,
1141.0,TIGER 퓨처모빌리티액티브,10855.0,125.0,+1.16%,0.0,3757.0,10890.0,,
1142.0,윌비스,605.0,10.0,+1.68%,1000.0,87638.0,605.0,-139.0,
